state,action,next_state,SINR
"[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 0, 2, 1, 1, 0]","[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.600369691848755
"[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 2, 3, 1, 0, 0]","[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",13.180330276489258
"[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 1, 0, 1, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",1.3982535600662231
"[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 1, 2, 2, 1, 0, 0]","[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-1.331486701965332
"[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.8615169525146484
"[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 3, 3, 1, 0, 0]","[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.280834197998047
"[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 0, 3, 2, 0, 1, 0]","[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-12.060872077941895
"[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 0, 2, 3, 0, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-11.095132827758789
"[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 3, 1, 0, 0]","[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-5.95897912979126
"[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 1, 3, 1, 0, 0, 0]","[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.96406364440918
"[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0]","[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.8684959411621094
"[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 0, 4, 1, 1, 0]","[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.6437506675720215
"[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 0, 1, 0, 0]","[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.4374234676361084
"[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 2, 1, 1, 0, 0]","[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.0408902168273926
"[1, 5000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 3, 0, 0, 1, 0]","[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-10.077266693115234
"[1, 5000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 0]","[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.416176795959473
"[1, 5000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 0, 3, 4, 0, 1, 0]","[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",10.594096183776855
"[1, 5000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 4, 0, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-7.888516902923584
"[1, 5000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 1, 1, 0, 0]","[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.460346221923828
"[1, 5000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 2, 0, 0, 0]","[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.879440784454346
"[1, 5000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 3, 4, 1, 1, 0]","[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.1584367752075195
"[1, 6000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 0, 2, 1, 1, 1, 0]","[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",0.6079146265983582
"[1, 6000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 1, 2, 1, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-4.006875991821289
"[1, 6000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 0, 1, 1, 0]","[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",11.801258087158203
"[1, 6000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 3, 4, 0, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",0.3832034468650818
"[1, 6000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 1, 1, 0, 0]","[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.986076354980469
"[1, 6000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 4, 1, 1, 0]","[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.866822242736816
"[1, 6000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 4, 0, 1, 0]","[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",7.451798439025879
"[1, 2000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 3, 2, 1, 0, 0]","[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.227840423583984
"[1, 2000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 2, 0, 0, 1, 0, 0]","[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",12.20175838470459
"[1, 2000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 3, 0, 0, 0]","[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",15.628387451171875
"[1, 2000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 0, 1, 4, 1, 0, 0]","[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.8950581550598145
"[1, 2000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 2, 3, 1, 0, 0, 0]","[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-3.809924364089966
"[1, 2000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 3, 1, 0, 0, 0]","[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",9.258834838867188
"[1, 2000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 0, 0]","[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",2.6299076080322266
"[1, 3000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 1, 3, 1, 1, 0]","[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",2.7052769660949707
"[1, 3000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 0, 1, 1, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.179231643676758
"[1, 3000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 2, 0, 1, 0, 0]","[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.409518241882324
"[1, 3000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 2, 2, 0, 0, 0, 0]","[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.813789367675781
"[1, 3000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 3, 4, 1, 1, 0]","[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.4066617488861084
"[1, 3000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 3, 0, 0, 0, 0]","[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.729142189025879
"[1, 3000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 1, 2, 1, 0, 0]","[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.6914337873458862
"[1, 3500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 2, 4, 0, 0, 0]","[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-0.19784152507781982
"[1, 3500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 3, 0, 1, 0, 0]","[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-0.19784152507781982
"[1, 3500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 2, 2, 0, 1, 0]","[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.5661230087280273
"[1, 3500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 1, 3, 0, 1, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-7.091799259185791
"[1, 3500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 2, 1, 0, 0, 0]","[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",7.928788661956787
"[1, 3500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 0, 0, 1, 0, 0]","[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-20.809345245361328
"[1, 3500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 2, 1, 1, 0, 0]","[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.349933624267578
"[1, 4000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 0, 3, 1, 0, 0]","[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-2.9924726486206055
"[1, 4000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 1, 2, 1, 1, 0, 0]","[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-2.9924726486206055
"[1, 4000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 2, 0, 1, 1, 0]","[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-2.5249276161193848
"[1, 4000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 1, 0, 1, 0, 0]","[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-19.187076568603516
"[1, 4000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 2, 3, 3, 0, 1, 0]","[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",8.860939025878906
"[1, 4000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 4, 0, 0, 0]","[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",2.7046897411346436
"[1, 4000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",5.434000015258789
"[1, 4500000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 0, 2, 1, 1, 0]","[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",6.99270486831665
"[1, 4500000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 0]","[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.8405609130859375
"[1, 4500000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 2, 1, 0, 0]","[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",9.996055603027344
"[1, 4500000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 3, 2, 1, 0, 0]","[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",12.771244049072266
"[1, 4500000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 1, 1, 4, 0, 0, 0]","[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-12.475194931030273
"[1, 4500000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 3, 0, 1, 0]","[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",1.7717318534851074
"[1, 4500000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 2, 1, 1, 1, 0]","[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-17.87398338317871
"[1, 5000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[0, 2, 1, 2, 1, 1, 0]","[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-18.706867218017578
"[1, 5000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 2, 3, 0, 0, 0]","[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",11.31580924987793
"[1, 5000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 0, 2, 3, 1, 0, 0]","[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-6.787807941436768
"[1, 5000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 1, 2, 1, 1, 1, 0]","[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-23.86063003540039
"[1, 5000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 0, 1, 3, 1, 0, 0]","[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.7538254261016846
"[1, 5000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 2, 3, 4, 1, 1, 0]","[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-3.652918815612793
"[1, 5000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[4, 1, 2, 2, 0, 0, 0]","[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",10.868487358093262
"[1, 6000000000.0, 1, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 3, 1, 1, 1, 0]","[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-23.766231536865234
"[1, 6000000000.0, 5, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[2, 0, 2, 1, 1, 1, 0]","[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",3.5476431846618652
"[1, 6000000000.0, 10, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 1, 0, 3, 0, 0, 0]","[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-6.212917327880859
"[1, 6000000000.0, 15, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[3, 2, 2, 4, 0, 1, 0]","[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-1.2651469707489014
"[1, 6000000000.0, 20, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 4, 1, 0, 0]","[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",7.045460224151611
"[1, 6000000000.0, 25, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 0, 1, 3, 1, 1, 0]","[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]",-13.050869941711426
"[1, 6000000000.0, 30, 1, 1, 0, 50000000, 0, 80, 0, 0, 0, 0]","[1, 1, 2, 3, 1, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.14628341794013977
"[1, 2000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 3, 1, 1, 0]","[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-3.7644424438476562
"[1, 2000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 3, 3, 1, 1, 0]","[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.622224807739258
"[1, 2000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 1, 1, 4, 1, 1, 0]","[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",3.424907922744751
"[1, 2000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 1, 2, 1, 0, 0]","[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.479750633239746
"[1, 2000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 0, 1, 1, 0, 0]","[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",11.404205322265625
"[1, 2000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 2, 2, 0, 0, 0]","[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",13.462078094482422
"[1, 2000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 2, 3, 0, 0, 0]","[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-24.03048324584961
"[1, 3000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 3, 1, 1, 0, 0]","[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.353303909301758
"[1, 3000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 2, 2, 2, 0, 1, 0]","[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.947344779968262
"[1, 3000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 0, 2, 2, 0, 1, 0]","[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.947344779968262
"[1, 3000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 0, 1, 2, 0, 1, 0]","[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-7.572484970092773
"[1, 3000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 2, 3, 1, 0, 0, 0]","[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-19.066015243530273
"[1, 3000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[0, 2, 2, 2, 0, 0, 0]","[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.4138946533203125
"[1, 3000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 3, 3, 0, 0, 0]","[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-20.059356689453125
"[1, 3500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 1, 0]","[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.874849319458008
"[1, 3500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[3, 2, 0, 4, 1, 1, 0]","[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",9.549419403076172
"[1, 3500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[4, 2, 3, 2, 0, 0, 0]","[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",12.956733703613281
"[1, 3500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 2, 1, 2, 1, 1, 0]","[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",2.505589485168457
"[1, 3500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[2, 1, 2, 3, 1, 0, 0]","[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",13.250688552856445
"[1, 3500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-2.062372922897339
"[1, 3500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-16.660120010375977
"[1, 4000000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",-17.65439224243164
"[1, 4000000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.052966117858887
"[1, 4000000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.226333618164062
"[1, 4000000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.668756008148193
"[1, 4000000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.391304016113281
"[1, 4000000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.077417373657227
"[1, 4000000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.692286491394043
"[1, 4500000000.0, 1, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.734746932983398
"[1, 4500000000.0, 5, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",8.1087064743042
"[1, 4500000000.0, 10, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.701807975769043
"[1, 4500000000.0, 15, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",6.0733323097229
"[1, 4500000000.0, 20, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.101921081542969
"[1, 4500000000.0, 25, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]","[1, 2, 1, 4, 0, 0, 0]","[1, 4500000000.0, 30, 1, 1, 0, 10000000, 0, 80, 0, 0, 0, 0]",7.3359055519104
